timestamp,charleville_mall_total,charleville_mall_north,charleville_mall_south,clontarf_total,clontarf_west,clontarf_east,pebble_beach_total,pebble_beach_west,pebble_beach_east,drumcondra_inbound_total,drumcondra_inbound_west,drumcondra_inbound_east,drumcondra_outbound_total,drumcondra_outbound_east,drumcondra_outbound_west,griffith_clare_total,griffith_clare_south,griffith_clare_north,griffith_lane_total,griffith_lane_south,griffith_lane_north,grove_road_totem_total,grove_road_totem_out,grove_road_totem_in,north_strand_northbound,north_strand_southbound,richmond_inbound_total,richmond_inbound_south,richmond_inbound_north,richmond_outbound_total,richmond_outbound_north,richmond_outbound_south
2023-03-22 14:00:00,16.0,2.0,14.0,20.0,9.0,11.0,28.0,11.0,17.0,9.0,9.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,10.0,10.0,0.0,101.0,45.0,56.0,0.0,,52.0,0.0,52.0,77.0,0.0,77.0
2023-03-22 15:00:00,24.0,14.0,10.0,21.0,8.0,13.0,33.0,11.0,22.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,21.0,21.0,0.0,131.0,84.0,47.0,0.0,,63.0,0.0,63.0,67.0,0.0,67.0
2023-03-22 16:00:00,39.0,14.0,25.0,48.0,19.0,29.0,62.0,19.0,43.0,8.0,8.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,17.0,17.0,0.0,230.0,153.0,77.0,0.0,,64.0,1.0,63.0,121.0,0.0,121.0
2023-03-22 17:00:00,67.0,21.0,46.0,96.0,23.0,73.0,134.0,28.0,106.0,4.0,4.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,17.0,17.0,0.0,387.0,272.0,115.0,0.0,,98.0,1.0,97.0,209.0,1.0,208.0
2023-03-22 18:00:00,44.0,12.0,32.0,69.0,22.0,47.0,115.0,21.0,94.0,5.0,5.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,19.0,19.0,0.0,352.0,210.0,142.0,0.0,,115.0,1.0,114.0,177.0,0.0,177.0
2023-03-22 19:00:00,24.0,3.0,21.0,31.0,8.0,23.0,48.0,13.0,35.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,183.0,107.0,76.0,0.0,,79.0,1.0,78.0,92.0,0.0,92.0
2023-03-22 20:00:00,12.0,5.0,7.0,11.0,5.0,6.0,15.0,8.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,8.0,8.0,0.0,144.0,90.0,54.0,0.0,,63.0,1.0,62.0,86.0,1.0,85.0
2023-03-22 21:00:00,4.0,0.0,4.0,11.0,5.0,6.0,19.0,4.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2.0,2.0,0.0,84.0,59.0,25.0,0.0,,47.0,0.0,47.0,55.0,0.0,55.0
2023-03-22 22:00:00,5.0,1.0,4.0,9.0,3.0,6.0,13.0,2.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,126.0,75.0,51.0,0.0,,33.0,0.0,33.0,63.0,0.0,63.0
2023-03-22 23:00:00,4.0,2.0,2.0,2.0,1.0,1.0,8.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,46.0,29.0,17.0,0.0,,21.0,0.0,21.0,24.0,0.0,24.0
2023-03-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,20.0,1.0,0.0,,7.0,0.0,7.0,16.0,0.0,16.0
2023-03-23 01:00:00,0.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,1.0,0.0,1.0,3.0,0.0,3.0
2023-03-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,2.0,0.0,2.0,5.0,0.0,5.0
2023-03-23 03:00:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,,2.0,0.0,2.0,7.0,0.0,7.0
2023-03-23 04:00:00,2.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,4.0,0.0,,2.0,0.0,2.0,1.0,0.0,1.0
2023-03-23 05:00:00,1.0,1.0,0.0,10.0,8.0,2.0,7.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,32.0,0.0,,3.0,0.0,3.0,6.0,0.0,6.0
2023-03-23 06:00:00,10.0,8.0,2.0,22.0,18.0,4.0,25.0,21.0,4.0,18.0,18.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0,2.0,0.0,110.0,25.0,85.0,0.0,,34.0,0.0,34.0,10.0,0.0,10.0
2023-03-23 07:00:00,52.0,42.0,10.0,57.0,48.0,9.0,72.0,55.0,17.0,31.0,31.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,9.0,9.0,0.0,308.0,59.0,249.0,0.0,,82.0,0.0,82.0,24.0,0.0,24.0
2023-03-23 08:00:00,119.0,103.0,16.0,84.0,62.0,22.0,113.0,85.0,28.0,70.0,70.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,53.0,53.0,0.0,643.0,93.0,550.0,0.0,,208.0,0.0,208.0,54.0,0.0,54.0
2023-03-23 09:00:00,54.0,41.0,13.0,39.0,22.0,17.0,52.0,31.0,21.0,46.0,46.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,20.0,20.0,0.0,278.0,48.0,230.0,0.0,,145.0,0.0,145.0,32.0,0.0,32.0
2023-03-23 10:00:00,12.0,11.0,1.0,41.0,17.0,24.0,48.0,14.0,34.0,15.0,15.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,10.0,10.0,0.0,91.0,24.0,67.0,0.0,,72.0,0.0,72.0,25.0,0.0,25.0
2023-03-23 11:00:00,16.0,11.0,5.0,46.0,26.0,20.0,83.0,40.0,43.0,8.0,8.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,7.0,7.0,0.0,85.0,28.0,57.0,0.0,,74.0,0.0,74.0,32.0,0.0,32.0
2023-03-23 12:00:00,24.0,16.0,8.0,29.0,13.0,16.0,41.0,17.0,24.0,5.0,5.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,3.0,3.0,0.0,84.0,30.0,54.0,0.0,,92.0,1.0,91.0,45.0,0.0,45.0
2023-03-23 13:00:00,17.0,12.0,5.0,20.0,11.0,9.0,33.0,15.0,18.0,8.0,8.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,10.0,10.0,0.0,127.0,50.0,77.0,0.0,,93.0,1.0,92.0,85.0,0.0,85.0
2023-03-23 14:00:00,19.0,11.0,8.0,26.0,10.0,16.0,38.0,12.0,26.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,17.0,17.0,0.0,114.0,53.0,61.0,0.0,,53.0,0.0,53.0,68.0,0.0,68.0
2023-03-23 15:00:00,30.0,10.0,20.0,41.0,17.0,24.0,44.0,14.0,30.0,12.0,12.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,19.0,19.0,0.0,143.0,79.0,64.0,0.0,,76.0,0.0,76.0,70.0,0.0,70.0
2023-03-23 16:00:00,29.0,10.0,19.0,42.0,14.0,28.0,54.0,17.0,37.0,12.0,12.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,12.0,12.0,0.0,218.0,142.0,76.0,0.0,,66.0,1.0,65.0,120.0,0.0,120.0
2023-03-23 17:00:00,54.0,10.0,44.0,74.0,14.0,60.0,116.0,25.0,91.0,7.0,7.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,30.0,30.0,0.0,386.0,287.0,99.0,0.0,,104.0,0.0,104.0,204.0,1.0,203.0
2023-03-23 18:00:00,54.0,22.0,32.0,80.0,22.0,58.0,123.0,23.0,100.0,5.0,5.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,25.0,25.0,0.0,327.0,211.0,116.0,0.0,,109.0,1.0,108.0,201.0,0.0,201.0
2023-03-23 19:00:00,23.0,13.0,10.0,40.0,12.0,28.0,60.0,20.0,40.0,3.0,3.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,12.0,12.0,0.0,208.0,115.0,93.0,0.0,,81.0,0.0,81.0,128.0,1.0,127.0
2023-03-23 20:00:00,11.0,4.0,7.0,17.0,8.0,9.0,28.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,3.0,3.0,0.0,149.0,90.0,59.0,0.0,,64.0,0.0,64.0,86.0,0.0,86.0
2023-03-23 21:00:00,11.0,4.0,7.0,6.0,3.0,3.0,20.0,5.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,7.0,7.0,0.0,84.0,59.0,25.0,0.0,,38.0,0.0,38.0,61.0,0.0,61.0
2023-03-23 22:00:00,13.0,9.0,4.0,4.0,2.0,2.0,9.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,5.0,5.0,0.0,59.0,41.0,18.0,0.0,,40.0,0.0,40.0,43.0,1.0,42.0
2023-03-23 23:00:00,7.0,3.0,4.0,3.0,0.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,40.0,23.0,17.0,0.0,,21.0,0.0,21.0,37.0,0.0,37.0
2023-03-24 00:00:00,2.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,30.0,22.0,8.0,0.0,,11.0,0.0,11.0,22.0,0.0,22.0
2023-03-24 01:00:00,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,8.0,0.0,0.0,,1.0,0.0,1.0,4.0,0.0,4.0
2023-03-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,,2.0,0.0,2.0,1.0,0.0,1.0
2023-03-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,,3.0,0.0,3.0,6.0,0.0,6.0
2023-03-24 04:00:00,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0
2023-03-24 05:00:00,1.0,1.0,0.0,5.0,4.0,1.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,3.0,25.0,0.0,,10.0,0.0,10.0,2.0,0.0,2.0
2023-03-24 06:00:00,11.0,11.0,0.0,14.0,11.0,3.0,19.0,14.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,104.0,20.0,84.0,0.0,,24.0,0.0,24.0,9.0,0.0,9.0
2023-03-24 07:00:00,27.0,23.0,4.0,28.0,22.0,6.0,49.0,29.0,20.0,21.0,21.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,210.0,55.0,155.0,0.0,,58.0,0.0,58.0,29.0,0.0,29.0
2023-03-24 08:00:00,55.0,46.0,9.0,61.0,43.0,18.0,73.0,53.0,20.0,18.0,18.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,63.0,63.0,0.0,403.0,67.0,336.0,0.0,,136.0,0.0,136.0,44.0,1.0,43.0
2023-03-24 09:00:00,30.0,22.0,8.0,37.0,23.0,14.0,47.0,26.0,21.0,15.0,15.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2.0,2.0,0.0,170.0,38.0,132.0,0.0,,105.0,0.0,105.0,29.0,0.0,29.0
2023-03-24 10:00:00,11.0,8.0,3.0,40.0,22.0,18.0,45.0,20.0,25.0,8.0,8.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,84.0,18.0,66.0,0.0,,60.0,0.0,60.0,33.0,0.0,33.0
2023-03-24 11:00:00,15.0,7.0,8.0,38.0,20.0,18.0,42.0,13.0,29.0,7.0,7.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,92.0,27.0,65.0,0.0,,55.0,0.0,55.0,41.0,0.0,41.0
2023-03-24 12:00:00,21.0,10.0,11.0,26.0,9.0,17.0,35.0,10.0,25.0,6.0,6.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,1.0,1.0,0.0,111.0,45.0,66.0,0.0,,81.0,0.0,81.0,58.0,0.0,58.0
2023-03-24 13:00:00,14.0,5.0,9.0,22.0,6.0,16.0,41.0,14.0,27.0,6.0,6.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,2.0,2.0,0.0,122.0,53.0,69.0,0.0,,99.0,0.0,99.0,90.0,0.0,90.0
2023-03-24 14:00:00,14.0,8.0,6.0,18.0,7.0,11.0,24.0,11.0,13.0,2.0,1.0,1.0,0.0,0.0,0.0,15.0,15.0,0.0,3.0,3.0,0.0,108.0,48.0,60.0,0.0,,67.0,0.0,67.0,61.0,0.0,61.0
2023-03-24 15:00:00,19.0,9.0,10.0,23.0,9.0,14.0,31.0,11.0,20.0,4.0,4.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,5.0,5.0,0.0,139.0,74.0,65.0,0.0,,64.0,0.0,64.0,80.0,0.0,80.0
2023-03-24 16:00:00,19.0,8.0,11.0,29.0,7.0,22.0,41.0,8.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,8.0,8.0,0.0,185.0,114.0,71.0,0.0,,85.0,1.0,84.0,103.0,1.0,102.0
2023-03-24 17:00:00,41.0,15.0,26.0,50.0,9.0,41.0,62.0,12.0,50.0,7.0,7.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,2.0,2.0,0.0,252.0,171.0,81.0,0.0,,105.0,0.0,105.0,154.0,1.0,153.0
2023-03-24 18:00:00,26.0,7.0,19.0,28.0,6.0,22.0,48.0,9.0,39.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,222.0,133.0,89.0,0.0,,107.0,0.0,107.0,114.0,1.0,113.0
2023-03-24 19:00:00,13.0,6.0,7.0,22.0,8.0,14.0,21.0,8.0,13.0,8.0,8.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,131.0,73.0,58.0,0.0,,88.0,2.0,86.0,73.0,0.0,73.0
2023-03-24 20:00:00,6.0,3.0,3.0,6.0,2.0,4.0,8.0,1.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,86.0,43.0,43.0,0.0,,78.0,1.0,77.0,78.0,0.0,78.0
2023-03-24 21:00:00,14.0,7.0,7.0,2.0,0.0,2.0,9.0,2.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,85.0,54.0,31.0,0.0,,63.0,1.0,62.0,46.0,1.0,45.0
2023-03-24 22:00:00,6.0,4.0,2.0,3.0,0.0,3.0,5.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,61.0,32.0,29.0,0.0,,39.0,0.0,39.0,35.0,0.0,35.0
2023-03-24 23:00:00,5.0,3.0,2.0,3.0,1.0,2.0,6.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,38.0,31.0,7.0,0.0,,21.0,0.0,21.0,36.0,0.0,36.0
2023-03-25 00:00:00,3.0,0.0,3.0,2.0,1.0,1.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,29.0,17.0,12.0,0.0,,8.0,0.0,8.0,25.0,0.0,25.0
2023-03-25 01:00:00,1.0,0.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,12.0,8.0,4.0,0.0,,0.0,0.0,0.0,4.0,0.0,4.0
2023-03-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,,4.0,0.0,4.0,9.0,0.0,9.0
2023-03-25 03:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,0.0,,6.0,0.0,6.0,8.0,0.0,8.0
2023-03-25 04:00:00,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,,2.0,0.0,2.0,7.0,0.0,7.0
2023-03-25 05:00:00,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,2.0,8.0,0.0,,4.0,0.0,4.0,1.0,0.0,1.0
2023-03-25 06:00:00,3.0,1.0,2.0,8.0,5.0,3.0,7.0,5.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,23.0,3.0,20.0,0.0,,11.0,0.0,11.0,4.0,0.0,4.0
2023-03-25 07:00:00,9.0,5.0,4.0,32.0,9.0,23.0,38.0,10.0,28.0,11.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,58.0,19.0,39.0,0.0,,16.0,0.0,16.0,13.0,0.0,13.0
2023-03-25 08:00:00,6.0,6.0,0.0,63.0,28.0,35.0,62.0,33.0,29.0,15.0,14.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,58.0,14.0,44.0,0.0,,43.0,1.0,42.0,22.0,1.0,21.0
2023-03-25 09:00:00,15.0,10.0,5.0,107.0,46.0,61.0,114.0,48.0,66.0,17.0,17.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,109.0,32.0,77.0,0.0,,60.0,0.0,60.0,27.0,0.0,27.0
2023-03-25 10:00:00,11.0,6.0,5.0,112.0,41.0,71.0,100.0,37.0,63.0,11.0,11.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,84.0,34.0,50.0,0.0,,61.0,0.0,61.0,37.0,0.0,37.0
2023-03-25 11:00:00,7.0,4.0,3.0,109.0,59.0,50.0,127.0,44.0,83.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,108.0,40.0,68.0,0.0,,63.0,0.0,63.0,52.0,0.0,52.0
2023-03-25 12:00:00,17.0,10.0,7.0,119.0,66.0,53.0,146.0,73.0,73.0,4.0,3.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,132.0,60.0,72.0,0.0,,75.0,2.0,73.0,60.0,0.0,60.0
2023-03-25 13:00:00,23.0,12.0,11.0,93.0,53.0,40.0,141.0,77.0,64.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,97.0,38.0,59.0,0.0,,112.0,1.0,111.0,67.0,0.0,67.0
2023-03-25 14:00:00,10.0,6.0,4.0,86.0,41.0,45.0,101.0,52.0,49.0,3.0,3.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,95.0,37.0,58.0,0.0,,76.0,0.0,76.0,47.0,0.0,47.0
2023-03-25 15:00:00,15.0,10.0,5.0,65.0,39.0,26.0,75.0,35.0,40.0,13.0,13.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,95.0,41.0,54.0,0.0,,74.0,1.0,73.0,71.0,0.0,71.0
2023-03-25 16:00:00,13.0,7.0,6.0,66.0,27.0,39.0,78.0,34.0,44.0,7.0,7.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,99.0,40.0,59.0,0.0,,66.0,0.0,66.0,74.0,1.0,73.0
2023-03-25 17:00:00,13.0,8.0,5.0,57.0,35.0,22.0,81.0,45.0,36.0,7.0,7.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,103.0,43.0,60.0,0.0,,83.0,0.0,83.0,61.0,0.0,61.0
2023-03-25 18:00:00,14.0,8.0,6.0,39.0,23.0,16.0,52.0,33.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,96.0,50.0,46.0,0.0,,86.0,1.0,85.0,83.0,0.0,83.0
2023-03-25 19:00:00,10.0,5.0,5.0,16.0,9.0,7.0,14.0,8.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,100.0,47.0,53.0,0.0,,71.0,0.0,71.0,55.0,0.0,55.0
2023-03-25 20:00:00,9.0,5.0,4.0,5.0,3.0,2.0,17.0,6.0,11.0,7.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,90.0,43.0,47.0,0.0,,80.0,1.0,79.0,54.0,0.0,54.0
2023-03-25 21:00:00,12.0,9.0,3.0,10.0,4.0,6.0,12.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,45.0,23.0,22.0,0.0,,41.0,0.0,41.0,42.0,1.0,41.0
2023-03-25 22:00:00,11.0,6.0,5.0,5.0,5.0,0.0,15.0,6.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,50.0,27.0,23.0,0.0,,30.0,0.0,30.0,18.0,0.0,18.0
2023-03-25 23:00:00,5.0,3.0,2.0,5.0,3.0,2.0,5.0,1.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,27.0,11.0,0.0,,19.0,0.0,19.0,24.0,0.0,24.0
2023-03-26 00:00:00,4.0,1.0,3.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,14.0,9.0,0.0,,16.0,0.0,16.0,24.0,0.0,24.0
2023-03-26 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-26 02:00:00,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,8.0,1.0,0.0,,0.0,0.0,0.0,8.0,0.0,8.0
2023-03-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,5.0,0.0,,3.0,0.0,3.0,14.0,0.0,14.0
2023-03-26 04:00:00,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,0.0,,6.0,0.0,6.0,13.0,0.0,13.0
2023-03-26 05:00:00,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,10.0,3.0,0.0,,3.0,0.0,3.0,6.0,0.0,6.0
2023-03-26 06:00:00,3.0,1.0,2.0,2.0,1.0,1.0,6.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,22.0,3.0,19.0,0.0,,7.0,0.0,7.0,8.0,0.0,8.0
2023-03-26 07:00:00,4.0,4.0,0.0,20.0,7.0,13.0,19.0,9.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,37.0,9.0,28.0,0.0,,4.0,0.0,4.0,6.0,0.0,6.0
2023-03-26 08:00:00,5.0,4.0,1.0,42.0,20.0,22.0,51.0,19.0,32.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,34.0,11.0,23.0,0.0,,11.0,0.0,11.0,8.0,0.0,8.0
2023-03-26 09:00:00,2.0,2.0,0.0,55.0,24.0,31.0,59.0,29.0,30.0,8.0,8.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,37.0,8.0,29.0,0.0,,19.0,0.0,19.0,12.0,0.0,12.0
2023-03-26 10:00:00,10.0,7.0,3.0,93.0,38.0,55.0,106.0,31.0,75.0,10.0,10.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,59.0,20.0,39.0,0.0,,37.0,1.0,36.0,20.0,0.0,20.0
2023-03-26 11:00:00,7.0,3.0,4.0,83.0,42.0,41.0,90.0,37.0,53.0,6.0,6.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,77.0,26.0,51.0,0.0,,31.0,0.0,31.0,24.0,0.0,24.0
2023-03-26 12:00:00,6.0,2.0,4.0,63.0,29.0,34.0,67.0,31.0,36.0,6.0,6.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,80.0,32.0,48.0,0.0,,44.0,1.0,43.0,46.0,0.0,46.0
2023-03-26 13:00:00,9.0,2.0,7.0,63.0,38.0,25.0,69.0,44.0,25.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,87.0,37.0,50.0,0.0,,52.0,0.0,52.0,48.0,0.0,48.0
2023-03-26 14:00:00,15.0,9.0,6.0,55.0,29.0,26.0,76.0,37.0,39.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,76.0,33.0,43.0,0.0,,52.0,1.0,51.0,44.0,0.0,44.0
2023-03-26 15:00:00,7.0,4.0,3.0,69.0,36.0,33.0,83.0,43.0,40.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,70.0,33.0,37.0,0.0,,58.0,0.0,58.0,44.0,0.0,44.0
2023-03-26 16:00:00,11.0,3.0,8.0,59.0,30.0,29.0,87.0,46.0,41.0,7.0,7.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,100.0,38.0,62.0,0.0,,53.0,1.0,52.0,51.0,0.0,51.0
